trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1706,False,"{'a': 0.5, 'e': 0.21536952612743152}",20,0,-9.659299451615393,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1707,False,"{'a': 0.5, 'e': 0.21517578075241336}",20,14,12.966885493138621,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.5, 'e': 0.21498220966978945}",20,0,-34.45823552930952,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1709,False,"{'a': 0.5, 'e': 0.21478881272276706}",20,10,6.836935455772158,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1710,False,"{'a': 0.5, 'e': 0.21459558975469478}",20,12,14.251516703557165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.5, 'e': 0.2144025406090619}",30,14,-40.9307488005947,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1712,False,"{'a': 0.5, 'e': 0.21420966512949866}",20,0,-26.36292891164795,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1713,False,"{'a': 0.5, 'e': 0.21401696315977586}",25,18,13.291136783612227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.5, 'e': 0.21382443454380493}",25,2,35.869373348063895,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.5, 'e': 0.21363207912563767}",30,15,0.6246628774194813,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1716,False,"{'a': 0.5, 'e': 0.21343989674946617}",20,0,-24.520249958482758,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1717,False,"{'a': 0.5, 'e': 0.21324788725962274}",20,0,20.91886198042897,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1718,False,"{'a': 0.5, 'e': 0.2130560505005796}",30,0,-7.260218422542366,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
1719,False,"{'a': 0.5, 'e': 0.21286438631694907}",30,0,44.03716203599262,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.5, 'e': 0.21267289455348304}",20,15,11.251668438113994,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.5, 'e': 0.21248157505507329}",35,0,-48.779272992808565,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
1722,False,"{'a': 0.5, 'e': 0.21229042766675088}",20,9,-5.067300711200289,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1723,False,"{'a': 0.5, 'e': 0.21209945223368654}",20,16,7.576239215128747,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.5, 'e': 0.21190864860119013}",30,0,-43.50047860133376,"{0: 25, 1: 0, 2: 2, 3: 3, 4: 0}",0
1725,False,"{'a': 0.5, 'e': 0.2117180166147106}",20,0,-7.2148963100693475,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1726,False,"{'a': 0.5, 'e': 0.21152755611983615}",20,0,13.353378652715353,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1727,False,"{'a': 0.5, 'e': 0.21133726696229369}",25,20,12.097004398919857,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.5, 'e': 0.21114714898794906}",30,3,15.538889435553093,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 0.2109572020428066}",20,14,12.134837819697992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.5, 'e': 0.2107674259730094}",20,0,11.881376861239104,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1731,False,"{'a': 0.5, 'e': 0.2105778206248387}",20,11,12.356333676192271,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.5, 'e': 0.21038838584471428}",30,11,-16.818070710086587,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
1733,False,"{'a': 0.5, 'e': 0.2101991214791939}",20,0,-70.07804612550781,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1734,False,"{'a': 0.5, 'e': 0.21001002737497335}",25,2,-57.14515978729593,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 1}",1
1735,False,"{'a': 0.5, 'e': 0.2098211033788865}",20,3,28.049190610087862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.2096323493379048}",20,0,-14.349007270912196,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1737,False,"{'a': 0.5, 'e': 0.2094437650991376}",25,0,-13.47248615225087,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1738,False,"{'a': 0.5, 'e': 0.20925535050983152}",20,8,22.56682299489509,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.5, 'e': 0.20906710541737084}",25,0,-23.915054458241393,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1740,False,"{'a': 0.5, 'e': 0.20887902966927693}",25,0,-17.79424386238655,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1741,False,"{'a': 0.5, 'e': 0.20869112311320853}",25,0,17.709184012255353,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1742,False,"{'a': 0.5, 'e': 0.20850338559696124}",25,0,10.261367047157266,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1743,False,"{'a': 0.5, 'e': 0.20831581696846765}",35,19,3.3664997833937518,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1744,False,"{'a': 0.5, 'e': 0.20812841707579727}",25,0,-3.1406229600331024,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1745,False,"{'a': 0.5, 'e': 0.207941185767156}",20,0,-1.9901258862918036,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1746,False,"{'a': 0.5, 'e': 0.20775412289088666}",20,13,-1.599703350419705,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1747,False,"{'a': 0.5, 'e': 0.20756722829546817}",25,2,10.039902231922508,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1748,False,"{'a': 0.5, 'e': 0.20738050182951598}",20,0,-73.9984056763537,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1749,False,"{'a': 0.5, 'e': 0.20719394334178157}",25,0,-45.40277032650605,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1750,False,"{'a': 0.5, 'e': 0.20700755268115265}",20,0,29.847193924744897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1751,False,"{'a': 0.5, 'e': 0.2068213296966527}",20,0,-35.95891786071565,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1752,False,"{'a': 0.5, 'e': 0.20663527423744107}",30,5,8.46098756047006,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 0.2064493861528129}",25,0,-117.73412027601569,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 3}",0
1754,False,"{'a': 0.5, 'e': 0.2062636652921988}",20,7,-41.877910990243684,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
1755,False,"{'a': 0.5, 'e': 0.2060781115051649}",20,0,-30.75812055612268,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1756,False,"{'a': 0.5, 'e': 0.2058927246414125}",20,2,5.85361852294845,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1757,False,"{'a': 0.5, 'e': 0.2057075045507784}",20,10,19.9802639951699,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.5, 'e': 0.2055224510832342}",25,0,-34.61881427582428,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1759,False,"{'a': 0.5, 'e': 0.20533756408888662}",20,0,27.543029040305882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1760,False,"{'a': 0.5, 'e': 0.2051528434179772}",20,7,-2.166315845314168,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.20496828892088212}",25,0,17.779659127199327,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1762,False,"{'a': 0.5, 'e': 0.20478390044811232}",35,25,19.566257871139683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.20459967785031302}",30,16,2.032474939310676,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.20441562097826402}",20,6,11.41144163020781,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.20423172968287914}",20,6,-12.753828258999985,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.20404800381520652}",25,3,23.77394277768812,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1767,False,"{'a': 0.5, 'e': 0.2038644432264281}",25,0,17.48268620411495,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1768,False,"{'a': 0.5, 'e': 0.2036810477678599}",25,1,36.169424937305244,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.20349781729095148}",25,0,37.716772493140624,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1770,False,"{'a': 0.5, 'e': 0.20331475164728618}",20,9,3.8322851520682173,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.2031318506885809}",25,11,21.00805070666987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.5, 'e': 0.2029491142666857}",25,0,-12.15591362216171,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1773,False,"{'a': 0.5, 'e': 0.2027665422335842}",30,14,14.503032856573366,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.20258413444139298}",20,0,0.7410083066080433,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1775,False,"{'a': 0.5, 'e': 0.20240189074236176}",25,11,24.434704044059814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.20221981098887307}",25,0,-1.66110648137199,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1777,False,"{'a': 0.5, 'e': 0.20203789503344236}",20,16,7.12501060475489,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.5, 'e': 0.20185614272871763}",20,0,-9.039932941882407,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1779,False,"{'a': 0.5, 'e': 0.20167455392747963}",25,7,4.991560882674537,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1780,False,"{'a': 0.5, 'e': 0.2014931284826413}",25,16,20.757157780235158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.20131186624724803}",25,0,28.869919291839594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1782,False,"{'a': 0.5, 'e': 0.20113076707447747}",20,6,24.874084814760472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.20094983081763917}",25,0,-139.82738329426314,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
1784,False,"{'a': 0.5, 'e': 0.2007690573301749}",30,3,-5.679743407424628,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
1785,False,"{'a': 0.5, 'e': 0.200588446465658}",35,0,21.323589593945496,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
1786,False,"{'a': 0.5, 'e': 0.20040799807779372}",20,0,-13.259630013571671,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1787,False,"{'a': 0.5, 'e': 0.2002277120204188}",30,9,36.50204567912164,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.5, 'e': 0.20004758814750162}",20,0,-21.38964958257314,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1789,False,"{'a': 0.5, 'e': 0.19986762631314178}",30,0,4.1239477702543095,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1790,False,"{'a': 0.5, 'e': 0.19968782637157012}",20,0,14.848077783988765,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1791,False,"{'a': 0.5, 'e': 0.1995081881771488}",25,0,26.04466971135956,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1792,False,"{'a': 0.5, 'e': 0.19932871158437077}",30,15,28.787508609512475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.5, 'e': 0.19914939644786003}",25,0,27.050504909263477,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1794,False,"{'a': 0.5, 'e': 0.1989702426223713}",20,0,-9.368479911528125,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1795,False,"{'a': 0.5, 'e': 0.19879124996279}",30,0,-39.133909516353306,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
1796,False,"{'a': 0.5, 'e': 0.198612418324132}",25,0,-72.99040749345278,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
1797,False,"{'a': 0.5, 'e': 0.19843374756154375}",35,0,-22.495577490664463,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
1798,False,"{'a': 0.5, 'e': 0.19825523753030186}",20,0,16.451522984037883,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1799,False,"{'a': 0.5, 'e': 0.19807688808581317}",30,16,7.641961548712717,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1800,False,"{'a': 0.5, 'e': 0.1978986990836147}",20,0,29.93174964699459,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1801,False,"{'a': 0.5, 'e': 0.19772067037937327}",25,0,-28.70386455086508,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1802,False,"{'a': 0.5, 'e': 0.1975428018288857}",25,12,2.592414226431205,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1803,False,"{'a': 0.5, 'e': 0.19736509328807836}",20,11,-5.330023580168923,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1804,False,"{'a': 0.5, 'e': 0.19718754461300744}",20,8,-15.380741831100867,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1805,False,"{'a': 0.5, 'e': 0.19701015565985838}",25,0,35.94511823589398,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1806,False,"{'a': 0.5, 'e': 0.19683292628494622}",25,10,-11.949033428579519,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1807,False,"{'a': 0.5, 'e': 0.1966558563447151}",20,12,-20.281257147128635,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
1808,False,"{'a': 0.5, 'e': 0.19647894569573834}",35,4,3.105632181958431,"{0: 29, 1: 0, 2: 0, 3: 2, 4: 0}",1
1809,False,"{'a': 0.5, 'e': 0.1963021941947184}",30,0,12.097052705486774,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1810,False,"{'a': 0.5, 'e': 0.19612560169848642}",30,13,21.392996364070875,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1811,False,"{'a': 0.5, 'e': 0.1959491680640026}",20,0,31.121928253823896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.5, 'e': 0.19577289314835555}",20,0,-12.808816431043287,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1813,False,"{'a': 0.5, 'e': 0.19559677680876272}",30,15,2.3238662350006956,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.19542081890256977}",20,0,14.894408438995809,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1815,False,"{'a': 0.5, 'e': 0.19524501928725083}",20,0,-71.31080812378097,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1816,False,"{'a': 0.5, 'e': 0.1950693778204082}",20,13,0.513799495558585,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1817,False,"{'a': 0.5, 'e': 0.19489389435977222}",20,7,23.35667837402516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.5, 'e': 0.1947185687632014}",30,0,26.10913786580285,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
1819,False,"{'a': 0.5, 'e': 0.19454340088868186}",20,12,14.520024497952406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.1943683905943277}",30,13,1.7361749534544033,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1821,False,"{'a': 0.5, 'e': 0.19419353773838055}",25,0,-27.8807085658594,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1822,False,"{'a': 0.5, 'e': 0.1940188421792096}",30,9,33.51606831108112,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.5, 'e': 0.19384430377531137}",25,0,-10.164333247125779,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1824,False,"{'a': 0.5, 'e': 0.19366992238530986}",25,0,23.673040099030835,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.19349569786795606}",30,0,8.989163146707764,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1826,False,"{'a': 0.5, 'e': 0.19332163008212808}",20,0,-26.56003920019503,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1827,False,"{'a': 0.5, 'e': 0.19314771888683108}",20,0,4.061734678125206,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1828,False,"{'a': 0.5, 'e': 0.19297396414119689}",20,0,-12.56637612345514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1829,False,"{'a': 0.5, 'e': 0.19280036570448425}",20,0,-24.893076920050007,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1830,False,"{'a': 0.5, 'e': 0.19262692343607832}",35,3,-30.812058012220312,"{0: 29, 1: 0, 2: 1, 3: 1, 4: 1}",1
1831,False,"{'a': 0.5, 'e': 0.19245363719549094}",20,0,18.889598661464884,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1832,False,"{'a': 0.5, 'e': 0.1922805068423602}",25,1,2.594847244786199,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
1833,False,"{'a': 0.5, 'e': 0.19210753223645052}",25,2,-31.299237655641534,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
1834,False,"{'a': 0.5, 'e': 0.1919347132376525}",25,9,4.183269935998415,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.19176204970598262}",30,0,-29.42040086181458,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
1836,False,"{'a': 0.5, 'e': 0.19158954150158353}",20,0,27.860645211006943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1837,False,"{'a': 0.5, 'e': 0.1914171884847235}",20,13,-0.790493999680582,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.19124499051579663}",25,0,21.3483163580586,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1839,False,"{'a': 0.5, 'e': 0.19107294745532252}",20,0,2.9410939756619188,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1840,False,"{'a': 0.5, 'e': 0.19090105916394634}",25,16,15.444324550964797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.19072932550243846}",20,6,11.427918572303266,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.1905577463316947}",20,4,25.675550364536985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.19038632151273588}",20,12,13.88911884079405,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.1902150509067079}",25,2,34.313894396735414,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.19004393437488157}",30,11,11.603397382181003,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 0.18987297177865242}",30,15,14.233825979614753,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 0.18970216297954087}",25,4,-33.90509381554174,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1848,False,"{'a': 0.5, 'e': 0.18953150783919162}",20,16,8.617523628512817,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 0.18936100621937416}",20,0,1.2032875013631736,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1850,False,"{'a': 0.5, 'e': 0.18919065798198204}",35,0,-17.15662038857659,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 1}",0
1851,False,"{'a': 0.5, 'e': 0.18902046298903324}",25,0,8.265497546286156,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1852,False,"{'a': 0.5, 'e': 0.18885042110266978}",25,12,27.958637389585025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.5, 'e': 0.1886805321851578}",25,0,-19.978067593880414,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1854,False,"{'a': 0.5, 'e': 0.18851079609888716}",20,0,13.11600987075254,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1855,False,"{'a': 0.5, 'e': 0.18834121270637166}",20,5,22.874281590402713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.5, 'e': 0.18817178187024877}",20,0,0.7836868599973235,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1857,False,"{'a': 0.5, 'e': 0.18800250345327946}",30,0,1.556078132179424,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1858,False,"{'a': 0.5, 'e': 0.18783337731834826}",25,12,19.558574246054455,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.1876644033284629}",25,0,-68.9760174779478,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1860,False,"{'a': 0.5, 'e': 0.18749558134675456}",25,0,37.54624172683117,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1861,False,"{'a': 0.5, 'e': 0.18732691123647732}",25,0,-20.945890630163266,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1862,False,"{'a': 0.5, 'e': 0.18715839286100847}",25,0,13.825166897014547,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1863,False,"{'a': 0.5, 'e': 0.18699002608384804}",25,0,-0.7553289289540825,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1864,False,"{'a': 0.5, 'e': 0.18682181076861895}",25,0,-19.361089593532164,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1865,False,"{'a': 0.5, 'e': 0.18665374677906685}",30,21,3.250150243532895,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.18648583397905977}",20,0,-6.341901677509288,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1867,False,"{'a': 0.5, 'e': 0.18631807223258845}",25,0,-47.36431285056273,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
1868,False,"{'a': 0.5, 'e': 0.18615046140376582}",25,10,25.234739988416713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.1859830013568271}",25,0,14.79234688623039,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1870,False,"{'a': 0.5, 'e': 0.18581569195612965}",30,3,38.33400176266577,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.18564853306615287}",20,0,-45.12450061990827,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1872,False,"{'a': 0.5, 'e': 0.18548152455149802}",35,20,-11.189207029601626,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 0.18531466627688814}",25,3,-9.7816647352287,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1874,False,"{'a': 0.5, 'e': 0.18514795810716814}",25,4,22.903881851977378,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1875,False,"{'a': 0.5, 'e': 0.18498139990730428}",20,8,23.855602547435797,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.1848149915423845}",25,17,3.9002278904866476,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.18464873287761793}",25,19,11.173938290394606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 0.18448262377833516}",20,12,15.003113774468146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 0.18431666410998765}",20,6,0.6847628653529307,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.1841508537381482}",30,7,-9.131129721311211,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1881,False,"{'a': 0.5, 'e': 0.18398519252851037}",20,0,16.16316006626229,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1882,False,"{'a': 0.5, 'e': 0.1838196803468885}",20,1,-24.17345459933321,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.18365431705921778}",30,21,18.434333049656622,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.1834891025315539}",25,11,-49.59436050115452,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1885,False,"{'a': 0.5, 'e': 0.18332403663007313}",20,7,-3.762041539876421,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.183159119221072}",25,3,-10.921737280164736,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1887,False,"{'a': 0.5, 'e': 0.18299435017096752}",20,6,12.94692960458619,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
